Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,CSX,0,0,0,0,48930000000.0,63670000000.0,15.4,17.89,2.65,4.27,4.12,5.41,9.99,27.74,41.57,7.95,26.85,11780000000.0,15.0,-5.2,6290000000.0,6260000000.0,3270000000.0,4.15,-7.7,2480000000.0,3.24,17220000000.0,144.86,1.73,15.51,4860000000.0,2590000000.0,1.23,61.2,69.14,6070000.0,765470000.0,764500000.0,0.12,76.04,7750000.0,1.51,1.02,7730000.0
0,0,CTAS,0,0,0,0,22200000000.0,24880000000.0,24.2,27.1,2.64,3.17,6.68,3.43,15.11,13.19,17.5,10.36,29.46,7260000000.0,69.57,7.6,3130000000.0,1640000000.0,950490000.0,8.81,15.3,234440000.0,2.25,3030000000.0,91.05,2.34,31.96,1330000000.0,910440000.0,1.41,195.19,248.83,104050000.0,104050000.0,87800000.0,15.58,67.24,1940000.0,1.96,2.18,1680000.0
0,0,CTL,0,0,0,0,10450000000.0,43500000000.0,8.35,6.41,N/A,0.47,0.79,1.98,5.15,5.45,17.65,3.8,9.02,22200000000.0,20.69,-7.4,12320000000.0,8720000000.0,1210000000.0,1.13,N/A,1560000000.0,1.45,34610000000.0,260.4,0.82,12.36,6800000000.0,3210000000.0,1.04,9.81,12.47,13730000.0,1100000000.0,972760000.0,0.79,78.27,98730000.0,8.62,10.24,102250000.0
0,0,CTSH,0,0,0,0,30930000000.0,30040000000.0,17.92,15.11,1.81,1.87,2.91,1.78,9.94,10.46,17.08,10.76,16.26,16899999999.999998,30.6,2.8,6150000000.0,3400000000.0,1770000000.0,3.19,-16.8,4280000000.0000005,7.91,3400000000.0,32.03,2.9,19.62,2730000000.0,2450000000.0,1.2,51.81,59.19,4890000.0,540580000.0,539140000.0,0.24,95.1,8080000.0,1.82,1.5,8660000.0
0,0,CTXS,0,0,0,0,18600000000.0,19980000000.0,26.57,27.55,2.62,6.32,17.01,6.34,24.82,23.88,20.62,8.55,448.1,3150000000.0,24.41,19.7,2600000000.0,774120000.0,752690000.0,5.7,64.2,550520000.0,4.46,1980000000.0,N/A,0.78,-1.78,799750000.0,759310000.0,0.28,143.33,121.88,2690000.0,123450000.0,122590000.0,0.95,101.74,4780000.0,1.8,5.14,5070000.0
0,0,CVC,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,CVS,0,0,0,0,80320000000.0,159930000000.0,11.13,8.65,1.07,0.31,1.23,0.61,9.31,2.77,4.77,3.46,11.5,260959999999.99997,200.28,8.5,44520000000.0,16809999999.999998,7220000000.0,5.52,41.2,12710000000.0,9.73,92320000000.0,141.0,0.99,49.92,14200000000.0,11290000000.0,0.71,59.82,67.54,11660000.0,1310000000.0,1300000000.0,0.19,79.64,14720000.0,1.59,1.13,17670000.0
0,0,CVX,0,0,0,0,178240000000.0,202050000000.0,45.9,14.03,6.84,1.33,1.24,1.49,5.63,2.86,7.25,2.49,2.51,135380000000.0,72.18,-13.1,59750000000.0,28560000000.0,3870000000.0,2.06,35.9,8539999999.999999,4.57,32350000000.0,22.32,1.01,77.09,26980000000.0,13420000000.0,1.33,82.43,102.93,15540000.0,1870000000.0,1870000000.0,0.05,68.96,22750000.0,1.54,1.22,16629999.999999998
0,0,D,0,0,0,0,65550000000.0,106460000000.0,36.5,17.99,3.21,3.72,2.31,6.19,15.59,10.27,29.67,3.13,6.01,17210000000.0,20.99,16.5,7970000000.0,8109999999.999999,1740000000.0,2.09,N/A,1200000000.0,1.43,41300000000.0,126.11,0.63,33.78,5670000000.0,72250000.0,0.41,75.76,80.79,4420000.0,839250000.0,836350000.0,0.28,72.79,11090000.0,3.16,1.32,12120000.0
0,0,DAL,0,0,0,0,13830000000.0,30830000000.0,4.04,N/A,0.68,0.31,0.97,0.68,6.24,7.76,11.75,5.07,25.74,45130000000.0,70.07,-18.0,12920000000.0,7630000000.0,3500000000.0,5.43,N/A,5970000000.0,9.4,24070000000.0,168.22,0.53,22.52,6840000000.0,-752500000.0,1.27,24.25,46.65,43120000.0,637830000.0,632740000.0,50.04,0.0,28520000.0,0.47,4.49,25010000.0
0,0,DD,0,0,0,0,34440000000.0,50820000000.0,N/A,15.7,2.59,1.64,0.87,2.38,22.37,-3.0,14.36,1.48,-1.71,21320000000.0,28.68,-3.6,7710000000.0,4380000000.0,-1210000000.0,-0.86,N/A,1750000000.0,2.38,18130000000.0,45.19,1.22,53.9,2100000000.0,13390000000.0,1.46,39.18,52.98,7750000.0,733800000.0,731990000.0,0.08,72.22,18960000.0,2.5,2.59,16219999.999999998
0,0,DDS,0,0,0,0,603840000.0,941730000.0,5.94,N/A,N/A,0.1,0.37,0.15,2.33,1.75,2.52,2.91,6.73,6340000000.0,250.09,-4.5,2109999999.9999998,383190000.0,111080000.0,4.38,-20.5,277080000.0,11.85,614960000.0,37.88,1.99,67.09,365070000.0,252410000.0,0.94,30.66,56.63,19190000.0,19190000.0,8750000.0,20.31,109.37,7450000.0,9.24,136.97,6830000.0
0,0,DE,0,0,0,0,42300000000.0,82990000000.0,13.17,14.86,2.01,1.12,3.55,2.15,13.81,8.42,10.85,3.72,28.12,38880000000.0,123.33,-4.4,9180000000.0,6120000000.0,3270000000.0,10.26,3.8,3310000000.0,10.55,45320000000.0,379.45,2.19,38.03,4550000000.0,-383220000.0,0.94,136.89,159.19,2250000.0,314810000.0,281350000.0,0.23,80.91,4810000.0,2.37,1.7,3550000.0
0,0,DELL,0,0,0,0,30870000000.0,75420000000.0,6.92,7.26,0.98,0.34,N/A,0.82,8.56,5.01,3.51,1.75,499.68,92150000000.0,127.29,0.8,28930000000.0,8990000000.0,4620000000.0,6.03,N/A,9300000000.0,12.58,53850000000.0,1706.75,0.7,-2.12,9290000000.0,8740000000.0,N/A,40.0,46.53,3280000.0,253250000.0,346500000.0,1.02,75.69,8440000.0,3.27,3.63,7380000.0
0,0,DF,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,DFS,0,0,0,0,12400000000.0,N/A,6.06,7.96,0.27,1.1,1.36,N/A,N/A,29.5,39.74,1.94,20.74,7350000000.0,23.35,-44.7,7820000000.0,N/A,2120000000.0,6.74,N/A,10030000000.0,32.74,26110000000.0,270.13,1.21,29.72,5540000000.0,N/A,1.85,36.78,66.28,5090000.0,306300000.0,304690000.0,13.51,0.0,7550000.0,1.28,2.47,5500000.0
0,0,DG,0,0,0,0,43660000000.0,55120000000.0,26.14,23.31,2.18,1.61,6.51,1.99,19.64,6.17,8.42,8.11,26.11,27750000000.0,108.18,7.6,8490000000.0,2840000000.0,1710000000.0,6.64,10.8,240320000.0,0.95,11700000000.0,174.51,1.14,26.6,2240000000.0,1220000000.0,0.49,167.75,159.45,2750000.0,251520000.0,250520000.0,0.19,94.96,3050000.0,1.13,1.52,3000000.0
0,0,DGX,0,0,0,0,14360000000.0,18610000000.0,18.97,25.51,4.03,1.9,2.54,2.43,12.5,10.36,14.99,5.98,14.58,7660000000.0,57.14,-3.6,2720000000.0,1480000000.0,771000000.0,5.81,-39.6,342000000.0,2.56,4590000000.0,79.43,1.38,42.22,1220000000.0,601880000.0,1.37,94.29,102.65,2190000.0,133729999.99999999,133050000.00000001,0.51,94.17,5580000.0,2.32,4.74,5980000.0
0,0,DHI,0,0,0,0,17140000000.0,19970000000.0,9.3,10.26,0.95,0.95,1.64,1.08,8.37,10.26,12.87,9.24,18.69,18470000000.0,50.04,9.0,3650000000.0,2450000000.0,1890000000.0,5.07,37.4,1480000000.0,4.06,4430000000.0,41.26,5.28,28.77,958700000.0,907630000.0,1.57,40.17,50.35,5680000.0,363540000.0,329000000.0,8.51,87.91,6080000.0,1.09,2.09,6930000.0
0,0,DHR,0,0,0,0,112790000000.0,136000000000.0,44.67,32.57,2.33,6.48,3.83,7.54,29.42,18.13,18.12,3.38,8.61,18030000000.0,25.31,2.9,9980000000.0,4460000000.0,2610000000.0,4.41,78.3,4370000000.0,6.26,26830000000.0,86.37,1.32,42.26,4070000000.0000005,2910000000.0,0.86,150.45,149.91,4090000.0,697510000.0,617490000.0,11.47,82.13,6690000.0,1.79,1.08,6260000.0
0,0,DIS,0,0,0,0,197170000000.0,238280000000.0,47.67,49.26,8.28,2.53,2.18,3.05,17.25,6.88,11.91,2.77,5.01,78210000000.0,43.35,20.7,27550000000.0,14540000000.0,4830000000.0,2.97,-91.6,14340000000.0,7.94,59560000000.0,57.28,0.94,50.59,5420000000.0,7430000000.0,1.08,101.95,127.31,22080000.0,1810000000.0,1800000000.0,0.2,66.29,23810000.0,1.3,1.32,25260000.0
0,0,DISCA,0,0,0,0,10000000000.0,24420000000.0,7.08,7.36,0.86,1.3,1.1,2.2,3.45,18.54,29.59,6.25,19.89,11120000000.0,17.41,-0.9,7390000000.0,4590000000.0,1840000000.0,2.51,-1.8,1460000000.0,2.17,16110000000.0,141.25,1.61,14.05,3190000000.0,5890000000.0,1.55,20.97,27.43,6070000.0,160020000.0,470040000.0,3.25,127.3,40190000.0,8.43,29.55,38330000.0
0,0,DKS,0,0,0,0,2480000000.0,5510000000.0,8.32,7.42,1.2,0.28,1.43,0.63,7.93,3.4,5.05,5.11,16.36,8750000000.0,100.01,4.7,2570000000.0,696610000.0,297460000.0,3.34,-31.9,69330000.0,0.8,3100000000.0,179.27,1.16,20.73,404610000.0,166530000.0,1.54,25.01,37.68,2960000.0,65000000.0,59810000.0,5.17,109.61,13820000.0,3.89,22.5,9880000.0
0,0,DLPH,0,0,0,0,1040000000.0,2520000000.0,60.05,6.64,0.91,0.25,4.48,0.61,8.3,-1.35,5.22,3.38,-9.28,4160000000.0,47.91,-17.9,656000000.0,427000000.0,-56000000.0,-0.65,N/A,611000000.0,7.09,1980000000.0,542.08,1.67,2.7,302000000.0,142380000.0,2.54,8.9,11.78,3300000.0,86350000.0,85830000.0,0.62,111.02,15760000.0,5.15,24.25,10320000.0
0,0,DLTR,0,0,0,0,18190000000.0,27990000000.0,22.1,15.67,1.59,0.77,2.91,1.19,12.6,3.5,6.71,5.99,13.9,23610000000.0,99.54,1.8,8950000000.0,2230000000.0,827000000.0,3.47,N/A,539200000.0,2.28,10030000000.0,160.37,1.2,26.42,1870000000.0,630460000.0,0.55,77.3,88.89,3180000.0,237230000.0,233500000.0,1.48,96.14,3810000.0,1.35,2.07,4450000.0
0,0,DLX,0,0,0,0,1040000000.0,1900000000.0,N/A,N/A,N/A,0.54,1.82,0.95,-12.59,-15.09,14.7,8.4,-43.92,2000000000.0,46.93,-2.5,1200000000.0,369900000.0,-301300000.0,-7.1,N/A,310100000.0,7.44,1170000000.0,247.4,1.91,11.37,259850000.00000003,279580000.0,1.53,26.08,40.24,41830000.0,41830000.0,41200000.0,0.78,95.1,2380000.0,5.26,6.52,2580000.0
0,0,DNB,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,DNR,0,0,0,0,141770000.0,2520000000.0,0.62,4.41,N/A,0.11,0.1,2.0,3.97,17.02,21.71,3.67,16.99,1270000000.0,2.77,-8.2,738870000.0,512980000.0,216960000.0,0.453,-86.8,0,0,2380000000.0,168.79,0.5,2.86,494140000.0,163400000.0,4.38,0.2491,0.8171,21720000.0,506320000.0,485140000.0,1.48,72.62,122310000.0,4.25,36.01,96700000.0
0,0,DO,0,0,0,0,41420000.0,1970000000.0,N/A,N/A,N/A,0.04,0.02,2.02,-2.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,141520000.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.4614,4.347,5930000.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,DOV,0,0,0,0,13280000000.0,16230000000.0,18.08,18.66,2.13,1.91,4.45,2.3,12.36,10.59,15.16,7.61,25.73,7070000000.0,48.74,-4.0,2630000000.0,1340000000.0,748490000.0,5.1,66.8,508910000.0,3.54,3460000000.0,116.18,1.29,20.71,996640000.0,829850000.0,1.39,86.5,103.98,1260000.0,143950000.0,143050000.0,0.95,88.94,1790000.0,1.48,1.42,1730000.0
0,0,DOW,0,0,0,0,25430000000.0,41990000000.0,N/A,21.83,N/A,0.61,1.97,1.01,15.68,-4.01,8.84,N/A,-6.86,41750000000.0,56.36,-10.9,6370000000.0,6510000000.0,-1680000000.0,-2.27,-57.0,3670000000.0,4.95,20050000000.0,148.93,1.63,17.42,5790000000.0,N/A,N/A,32.13,44.34,8460000.0,740730000.0,739830000.0,0.17,70.02,16820000.0,2.15,2.27,12820000.0
0,0,DPS,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,DRI,0,0,0,0,9160000000.0,14080000000.0,13.7,15.65,2.3,1.0,3.91,1.61,11.55,7.25,8.41,5.88,27.45,8770000000.0,71.68,4.5,1850000000.0,1060000000.0,639200000.0,5.13,3.9,321700000.0,2.66,5760000000.0,245.89,0.41,19.38,1270000000.0,424050000.0,1.31,62.35,96.15,3900000.0,129820000.0,120420000.0,0.3,83.13,8010000.0,1.84,7.8,5870000.0
0,0,DSW,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,DTE,0,0,0,0,19010000000.0,37160000000.0,16.79,15.11,3.31,1.52,1.61,3.05,11.48,9.1,13.92,2.66,9.61,12180000000.0,64.94,-14.0,3420000000.0,2700000000.0,1110000000.0,5.89,-15.2,552000000.0,2.87,18700000000.0,155.99,0.89,61.38,2960000000.0,-1150000000.0,0.62,99.35,117.61,1800000.0,192610000.0,191290000.0,0.6,75.6,3790000.0,2.77,2.56,4510000.0
0,0,DTV,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,DUK,0,0,0,0,58950000000.0,123290000000.0,15.84,15.9,2.83,2.33,1.31,4.92,10.74,15.2,23.14,2.34,7.8,24660000000.0,33.82,6.9,11560000000.0,10880000000.0,3690000000.0,5.06,45.3,311000000.0,0.42,62900000000.0,131.18,0.62,61.2,8210000000.000001,-3210000000.0,0.35,82.78,89.71,4730000.0,734030000.0,732210000.0,0.1,65.29,38190000.0,9.82,5.21,36090000.0
0,0,DVA,0,0,0,0,9760000000.0,20050000000.0,14.09,13.02,1.31,1.0,5.01,1.75,8.46,7.85,15.88,5.67,24.08,11490000000.0,80.43,3.6,3470000000.0,2450000000.0,816130000.0,6.26,60.5,1390000000.0,11.42,11680000000.0,347.44,1.81,15.99,2830000000.0,5530000000.0,1.23,75.18,75.18,1670000.0,121800000.0,118180000.0,2.74,101.41,5500000.0,4.06,6.66,6570000.0
0,0,DVN,0,0,0,0,4600000000.0,7610000000.0,N/A,9.38,N/A,0.65,1.17,1.05,96.32,-26.56,19.22,5.74,-23.38,6980000000.0,17.98,99.3,2230000000.0,5690000000.0,-1400000000.0,-4.78,N/A,1530000000.0,3.99,4550000000.0,112.72,2.61,10.23,2089999999.9999998,1730000000.0,3.43,9.44,18.1,12470000.0,382700000.0,379960000.0,0.59,85.09,14720000.0,1.09,4.39,14490000.0
0,0,EA,0,0,0,0,33830000000.0,29090000000.0,11.34,23.81,1.91,6.22,4.53,5.25,18.18,54.88,26.4,9.11,47.51,5540000000.0,18.9,12.0,4179999999.9999995,1610000000.0,3040000000.0,10.3,100.0,5740000000.0,19.78,996000000.0,13.35,2.45,25.73,1800000000.0,1220000000.0,0.9,108.92,105.24,4070000.0000000005,289670000.0,288470000.0,0.45,95.52,5910000.0,1.7,2.07,5660000.0
0,0,EBAY,0,0,0,0,29540000000.0,34310000000.000004,19.42,13.81,2.07,3.21,13.97,3.19,10.65,43.49,22.34,7.28,48.13,10760000000.0,13.25,-1.6,8289999999.999999,3070000000.0,1760000000.0,5.72,558.7,4430000000.0,6.32,9190000000.0,434.75,1.34,3.02,3160000000.0,3290000000.0,1.28,35.33,35.45,14380000.0,700850000.0,664330000.0,5.13,107.16,20600000.0,1.5,3.09,28470000.0
0,0,ECL,0,0,0,0,56130000000.0,62660000000.0,36.7,38.46,5.41,3.79,6.36,4.18,29.4,10.32,15.99,6.92,18.29,14980000000.0,51.98,2.2,6220000000.0,3370000000.0,1550000000.0,5.29,-4.4,1660000000.0,5.76,8189999999.999999,92.42,1.51,30.55,N/A,N/A,0.99,173.31,186.27,1790000.0,289170000.0,287190000.0,0.51,87.9,3580000.0,2.18,1.42,3300000.0
0,0,ECYT,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,ED,0,0,0,0,24780000000.0,46990000000.0,19.07,16.98,3.68,2.01,1.36,3.82,10.59,10.52,21.29,2.86,7.71,12290000000.0,37.11,-8.0,6770000000.0,4360000000.0,1290000000.0,3.9,-11.6,1400000000.0,4.18,23600000000.0,127.8,0.8,54.74,3080000000.0,-1140000000.0,N/A,79.89,86.6,2860000.0,334100000.0,333130000.0,0.16,63.77,4470000.0,1.96,1.34,4190000.0000000005
0,0,EFX,0,0,0,0,18130000000.0,21270000000.0,67.29,28.17,2.88,5.05,7.6,5.88,25.69,7.45,14.71,4.45,10.95,3620000000.0,29.9,13.2,1990000000.0,885000000.0,269700000.0,2.22,N/A,369900000.0,3.05,3510000000.0,144.38,1.0,19.66,313600000.0,-48740000.0,1.19,127.96,139.8,1160000.0,121390000.0,121020000.0,0.42,99.07,2650000.0,2.5,2.46,2120000.0
0,0,EIX,0,0,0,0,20740000000.0,41390000000.0,16.68,12.69,2.18,1.62,1.55,3.36,11.07,9.66,20.21,2.49,8.41,12310000000.0,35.26,-1.2,6740000000.0,4099999999.9999995,1190000000.0,3.4,-34.2,1340000000.0,3.68,21980000000.0,141.43,0.79,36.73,-202000000.0,-2410000000.0,0.54,56.47,67.09,2800000.0,363560000.0,363170000.0,0.06,91.49,4870000.0,1.91,1.45,6290000.0
0,0,EL,0,0,0,0,62330000000.0,66319999999.99999,48.77,30.96,3.1,4.12,14.4,4.29,25.57,8.43,16.78,10.36,29.26,15450000000.0,42.81,-10.7,11500000000.0,3190000000.0,1300000000.0,3.54,N/A,4890000000.0,13.58,8860000000.0,203.3,1.62,12.02,2710000000.0,1600000000.0,0.77,164.95,188.28,2460000.0,224760000.0,223270000.0,4.05,90.55,2770000.0,1.28,1.25,5540000.0
0,0,EMC,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,EMN,0,0,0,0,8500000000.0,14080000000.0,10.63,10.78,5.59,0.94,1.43,1.54,7.97,8.85,14.07,N/A,N/A,9130000000.0,66.84,-5.8,2230000000.0,1880000000.0,808000000.0,5.87,23.4,205000000.0,1.51,5980000000.0,99.11,N/A,43.83,1680000000.0,N/A,1.62,53.9,67.49,1620000.0,135890000.0,135030000.0,0.62,84.05,3000000.0,1.88,2.49,1750000.0
0,0,EMR,0,0,0,0,33520000000.000004,38640000000.0,16.03,18.87,2.48,1.92,4.46,2.15,10.4,12.04,16.82,8.83,27.13,17970000000.0,29.41,-8.9,7820000000.0,3740000000.0,2160000000.0,3.51,-0.6,2580000000.0,4.32,8199999999.999999,108.45,1.01,12.58,3160000000.0,2360000000.0,1.52,50.97,65.87,5360000.0,597480000.0,593130000.0,0.64,76.82,9830000.0,2.18,1.66,8460000.0
0,0,EOG,0,0,0,0,29950000000.0,32580000000.0,14.17,51.55,9.89,1.68,1.39,1.83,4.8,11.89,24.52,7.41,10.2,17740000000.0,30.68,15.5,9120000000.0,8650000000.0,2109999999.9999998,3.63,-98.5,2910000000.0,4.99,5540000000.0,25.82,1.51,36.89,9140000000.0,1630000000.0,N/A,42.22,63.89,7600000.0,582050000.0,579430000.0,0.34,89.21,11660000.0,1.56,2.24,12710000.0
0,0,EQR,0,0,0,0,23460000000.0,32380000000.000004,20.02,47.85,7.84,8.96,2.24,11.9,13.21,43.16,33.56,2.74,11.3,2720000000.0,7.34,3.0,1790000000.0,1750000000.0,1170000000.0,3.14,195.2,82330000.0,0.22,8960000000.0,80.59,0.13,28.2,1470000000.0,1240000000.0,0.62,62.45,76.79,2620000.0,372130000.0,366330000.0,1.55,94.92,4810000.0,1.93,1.73,4560000.0
0,0,EQT,0,0,0,0,3570000000.0,8590000000.0,N/A,18.76,N/A,0.82,0.37,1.96,-44.09,-50.02,20.75,N/A,N/A,3160000000.0,12.37,-42.8,1890000000.0,2250000000.0,-1580000000.0,-6.19,N/A,4600000.0,0.02,5350000000.0,54.59,N/A,38.42,N/A,N/A,1.33,11.56,9.15,11180000.0,255520000.0,252590000.0,1.22,96.7,19300000.0,1.8,8.55,19150000.0
0,0,ESRX,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,ESV,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,ETFC,0,0,0,0,9110000000.0,N/A,11.84,14.58,N/A,3.37,1.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.22,37.81,42.27,6330000.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,ETN,0,0,0,0,32900000000.0,41250000000.0,16.16,22.08,2.92,1.64,2.31,1.98,11.21,10.19,12.63,5.27,13.93,20870000000.0,50.26,-9.7,7050000000.0,3500000000.0,2130000000.0,5.09,-16.1,419000000.0,1.05,8950000000.0,62.65,1.75,35.61,3220000000.0,987120000.0,1.16,77.85,89.15,3500000.0,400000000.0,398650000.0,0.24,84.77,5150000.0,1.8,1.29,6190000.0
0,0,ETR,0,0,0,0,19320000000.0,38720000000.0,15.27,17.42,7.5,2.31,1.89,3.62,10.17,11.41,16.28,2.21,12.7,10880000000.0,55.73,-2.0,4269999999.9999995,3550000000.0,1240000000.0,6.3,N/A,425720000.0,2.13,20120000000.0,192.01,0.54,51.34,2820000000.0,-2250000000.0,0.57,95.01,113.6,1870000.0,200820000.0,199070000.0,0.27,88.1,1270000.0,0.81,0.72,2510000.0
0,0,EW,0,0,0,0,45000000000.0,44640000000.0,41.73,44.44,3.49,10.3,11.53,9.96,33.33,24.71,28.98,14.07,30.15,4480000000.0,21.52,13.7,3230000000.0,1390000000.0,1110000000.0,5.22,24.4,1030000000.0,4.99,675200000.0,17.31,3.36,18.89,1380000000.0,702290000.0,0.85,206.72,222.66,1690000.0,212000000.0,205020000.0,0.56,0.0,2380000.0,1.6,1.17,3050000.0
0,0,EXC,0,0,0,0,36450000000.0,73670000000.0,12.44,12.44,8.41,1.06,1.13,2.19,7.29,7.75,13.45,N/A,N/A,33710000000.0,34.61,-7.7,10270000000.0,9570000000.0,2610000000.0,2.68,-35.8,N/A,N/A,N/A,113.76,N/A,33.12,N/A,N/A,N/A,36.27,42.81,7360000.0,974410000.0,971820000.0,0.26,80.43,8700000.0,1.46,0.9,10030000.0
0,0,EXPD,0,0,0,0,12360000000.0,11630000000.0,22.54,25.25,3.86,1.6,6.07,1.44,14.75,7.11,9.16,12.9,27.61,8060000000.000001,47.36,-5.9,1050000000.0,788360000.0,573040000.0,3.3,-12.4,1110000000.0,6.68,377390000.0,18.53,2.26,12.24,647450000.0,486020000.0,0.74,69.63,72.74,1950000.0,166430000.0,165270000.0,0.65,98.44,3090000.0,2.04,2.15,3490000.0
0,0,EXPE,0,0,0,0,9370000000.0,11000000000.0,17.63,312.5,49.37,0.83,2.36,0.91,5.92,4.68,7.96,3.05,10.19,12070000000.0,81.98,7.3,9900000000.0,1320000000.0,565000000.0,3.77,347.1,3840000000.0,27.44,5590000000.0,100.68,0.72,27.82,2770000000.0,1100000000.0,1.55,61.66,93.89,4850000.0,135460000.0,117270000.0,0.7,107.95,13560000.0,2.81,11.38,12590000.0
0,0,EXPR,0,0,0,0,109580000.0,1030000000.0,N/A,N/A,N/A,0.06,0.27,0.51,14.16,-8.14,-0.46,-0.41,-33.15,2020000000.0,30.53,-3.5,900710000.0,76060000.0,-164360000.0,-2.49,N/A,207140000.0,3.24,1120000000.0,276.51,1.01,6.36,90710000.0,94110000.0,1.98,1.814,3.484,1610000.0,64459999.99999999,50190000.0,6.92,109.59,13140000.0,7.58,24.79,14840000.0
